1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
0,1,3,0,100,100,100,100
0,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
0,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
0,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,3,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,3,0,100,100,100,100
0,1,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
0,1,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
0,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
1,1,3,0,100,85,85,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,2,100,100,100,100
1,0,3,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,3,2,100,100,100,100
1,0,2,0,100,100,100,100
1,0,3,0,100,100,100,100
0,1,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
0,1,3,0,100,100,100,100
1,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
0,1,3,0,100,100,100,100
0,1,3,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,2,100,100,100,100
1,1,3,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,2,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,3,0,100,100,100,100
0,1,2,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,3,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,3,0,100,100,100,100
0,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,2,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,3,0,100,100,100,100
0,1,3,0,100,100,100,100
0,1,3,0,100,100,100,100
0,1,3,0,100,100,100,100
0,1,3,0,100,100,100,100
0,1,3,0,100,100,100,100
0,1,3,0,100,100,100,100
0,1,3,0,100,100,100,100
1,0,3,0,50,50,50,100
1,0,3,0,80,80,80,100
1,0,3,0,90,90,90,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,2,100,100,100,100
1,0,2,0,100,100,100,100
1,1,3,0,100,100,100,100
1,0,3,0,80,80,80,100
1,0,3,0,75,75,75,100
1,0,3,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
0,1,2,1,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,3,0,100,85,85,100
1,0,3,0,100,85,85,100
1,0,3,0,100,75,75,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
0,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,1,2,0,100,100,100,100
1,0,3,0,60,60,60,100
1,1,2,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,2,0,100,100,100,100
0,1,3,0,100,100,100,100
0,1,2,0,100,100,100,100
1,0,3,0,100,85,85,100
1,0,3,2,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
0,1,3,0,100,100,100,100
1,0,3,0,100,100,100,100
0,0,1,1,100,100,100,100
1,1,2,0,100,100,100,100
1,1,3,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,2,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,2,0,100,100,100,100
0,1,3,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,1,100,100,100,100
0,1,3,2,100,100,100,100
1,0,2,0,100,100,100,100
1,0,3,0,100,75,75,100
0,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,2,1,100,100,100,100
1,1,2,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,3,0,100,100,100,100
1,0,3,0,85,85,85,100
1,0,3,0,100,100,100,100
0,1,2,1,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,3,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,3,0,100,100,80,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
1,0,3,1,100,100,100,100
1,0,3,0,100,100,100,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
1,0,3,0,80,80,80,100
1,1,2,0,100,100,100,100
1,1,2,0,100,100,100,100
0,1,2,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,1,75,75,75,100
1,0,2,0,100,100,100,100
1,0,3,0,65,65,65,100
1,1,2,0,100,100,100,100
1,0,2,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,3,0,100,100,100,100
1,0,2,1,80,80,100,100
1,0,2,1,100,100,100,100
